sheet_name,model,note,mae,rmse,mape,smape,directional_accuracy,roi_proxy,n_obs
supertrump,gru,gru_fallback_mlp,0.03881924517624763,0.045214662233080356,3256.279617924219,197.40809887612843,0.8235294117647058,0.14660076275336947,17
supertrump,lstm,lstm_fallback_mlp,0.034867968279438166,0.0429705829099127,3041.5730615807297,177.10879574036682,0.5294117647058824,-0.03464749545132709,17
suwi,persistence,ok,0.0003091029411764706,0.00037427921432597693,36.061427670770684,29.083184812615727,0.0,0.0,17
suwi,arima,ok,0.0012219705143044967,0.0012949973468336115,172.074183018354,78.95703253612405,0.23529411764705882,-0.160885450656144,17
suwi,prophet,ok,0.00247927955949696,0.0025840883523144905,315.987068726571,191.24526223495195,0.8235294117647058,0.21274119158037721,17
suwi,random_forest,ok,0.0008338217120588229,0.0009559310912790745,128.6947448208648,62.34803352604998,0.29411764705882354,-0.13777678889098552,17
suwi,xgboost,ok,0.000736179144912853,0.0008285240939019202,110.35312829103327,58.633271952061136,0.29411764705882354,-0.1331226268671332,17
suwi,gru,gru_fallback_mlp,0.031361366734420935,0.04019586113976879,4080.7188309742264,183.25311457612176,0.35294117647058826,-0.09476529754354407,17
suwi,lstm,lstm_fallback_mlp,0.01673305722839689,0.022861442797168834,2217.483788840306,175.0151757520682,0.35294117647058826,-0.01551547928419131,17
taoinu,persistence,ok,0.00019812882352941176,0.00026197645472334294,7.647141332141945,7.295384188694768,0.0,0.0,17
taoinu,arima,ok,0.00021204592799254024,0.00027354309182175924,8.357340483199257,7.768747957900741,0.4117647058823529,-0.005395954286850294,17
taoinu,prophet,ok,0.0002796724528320069,0.00031897098162160097,10.507984595947436,10.248363972053394,0.5882352941176471,0.015620887437492126,17
taoinu,random_forest,ok,0.000555766044117644,0.0005823411918046921,21.075131512501777,18.823803976398928,0.35294117647058826,-0.013688397054729282,17
taoinu,xgboost,ok,0.0005202224293040177,0.0005554286221982644,19.848497062607613,17.752331270822065,0.35294117647058826,-0.013688397054729282,17
taoinu,gru,gru_fallback_mlp,0.023145144011865494,0.029620953044092645,859.8190021187214,150.48892047831563,0.23529411764705882,-0.04611165228764937,17
taoinu,lstm,lstm_fallback_mlp,0.03351700950986522,0.036244679146940795,1235.7799876948618,167.7866846112499,0.29411764705882354,-0.03177001731196166,17
tateterminal,persistence,ok,0.00013798823529411765,0.00023508325336306862,16.176201290839703,13.34406637976564,0.0,0.0,17
tateterminal,arima,ok,0.0006712341249347407,0.0006850973804512235,80.92740763374478,56.46287050313917,0.11764705882352941,-0.10784953052443577,17
tateterminal,prophet,ok,0.0002557457036558724,0.0002736347701456344,30.612666387749027,26.061026991416753,0.35294117647058826,0.025482054745811,17
tateterminal,random_forest,ok,0.0005759846588235278,0.0005967169504861828,69.95317755478105,50.441603268043735,0.17647058823529413,-0.05519574603367549,17
