seed,sheet_name,variant,mae,rmse,mape,smape,directional_accuracy,roi_proxy,n_obs,mase_denom,mase
11,akiprotocol,V1,0.0419589124773985,0.0593131737019112,372.2349002087993,123.03974537410976,0.4705882352941176,0.041774188748068,17,0.0009765632835820896,42.96589190153742
11,akiprotocol,V2,0.002164854667222,0.0024001991804887,18.800827098736605,21.21792048921061,0.7058823529411765,0.0434866868097222,17,0.0009765632835820896,2.2168094004939345
11,akiprotocol,V3,0.0058774793221905,0.0098770244290237,52.80513100868791,34.67161936292192,0.5882352941176471,0.0259979661559137,17,0.0009765632835820896,6.018533996723256
11,amaterasuomikami,V0,0.0072829903890657,0.0078479068215216,23.626090307961043,20.78219322034189,0.6470588235294118,0.0569868604225377,17,0.0024790044776119395,2.9378689933152153
11,amaterasuomikami,V1,0.026054901268044,0.0300221046115693,79.19172448798783,95.39637482844203,0.1176470588235294,-0.0887824223547465,17,0.0024790044776119395,10.510227594725064
11,amaterasuomikami,V2,0.0033753044445864,0.0052320516472048,9.489336420629956,10.036708651788928,0.6470588235294118,0.0467923554817193,17,0.0024790044776119395,1.3615564130960662
11,amaterasuomikami,V3,0.0167916422073657,0.026140933967996,52.82460922849038,37.71918703320272,0.5882352941176471,-0.0382338096483513,17,0.0024790044776119395,6.7735425082980605
11,americancoin,V0,1.948235294117647e-05,1.9609063930623875e-05,666.9072673169846,144.2151111105524,0.3529411764705882,0.077098638689893,17,2.874626865671641e-07,67.77350192413415
11,americancoin,V1,1.5606470588235293e-05,1.713551712259725e-05,561.4221478483781,164.73378291790698,0.4117647058823529,-0.0716326470187929,17,2.874626865671641e-07,54.29042208783826
11,americancoin,V2,3.76594731880716e-06,6.6706778139097e-06,81.30813124719435,52.38304981945466,0.4705882352941176,-0.1458708395788577,17,2.874626865671641e-07,13.100647474562813
11,americancoin,V3,4.078941176470588e-06,5.069125565617802e-06,126.61197755407564,66.42435675889216,0.5882352941176471,-0.0070496323255323,17,2.874626865671641e-07,14.18946307494961
11,analos,V0,0.0002724870588235,0.0002725113210816,1384.8901011686746,174.2108796698158,0.1764705882352941,-0.0516005282440321,17,1.742089552238806e-06,156.41392170300293
11,analos,V1,6.322588235294116e-05,0.0001140687238672,286.7848275765573,194.5741760219436,0.8823529411764706,0.1057010222944086,17,1.742089552238806e-06,36.29312986332298
11,analos,V2,1.3670016032128e-05,1.4158933566961384e-05,71.2520538037299,51.39916323712698,0.1764705882352941,-0.0516005282440321,17,1.742089552238806e-06,7.846907763473064
11,analos,V3,3.8579941176470585e-05,4.031634622581763e-05,199.25421578733065,96.94937924151046,0.1764705882352941,-0.0640366269011133,17,1.742089552238806e-06,22.14578528806999
11,andyman,V0,0.0043779497895684,0.0043804020821343,617.6333918170062,149.7154493545529,0.1764705882352941,-0.1013587220971993,17,0.00010597727272727274,41.3102703712223
11,andyman,V1,0.0007389229411764,0.0007520532048723,100.0,200.0,0.8235294117647058,0.1013587220971993,17,0.00010597727272727274,6.972466097311086
11,andyman,V2,0.0005541604245456,0.0005743420101301,81.46075714946274,55.63266325340829,0.1764705882352941,-0.1013587220971993,17,0.00010597727272727274,5.229049684753678
11,andyman,V3,0.0005118875002808,0.0007445151607023,81.09773213608771,47.83670092408048,0.4705882352941176,0.0053121015006015,17,0.00010597727272727274,4.830162987852283
11,anyinu,V0,9.26535294117647e-05,9.265773555847092e-05,1893.3779239063508,180.3816556980719,0.1764705882352941,-0.1001951000823383,17,7.313432835820895e-07,126.68951980792316
11,anyinu,V1,4.551117647058823e-05,6.308445193921073e-05,797.7294058098707,189.36017484734705,0.4705882352941176,-0.0188136725927368,17,7.313432835820895e-07,62.22956782713085
11,anyinu,V2,4.631069422936903e-06,4.7180037988698656e-06,97.51826149262205,63.81703255140208,0.1764705882352941,-0.1001951000823383,17,7.313432835820895e-07,6.332278598709643
11,anyinu,V3,1.608823529411765e-06,2.925400887560742e-06,30.07794889255727,27.590542872599144,0.8823529411764706,0.1082393434206993,17,7.313432835820895e-07,2.199819927971189
11,astropepex,V0,0.0016170847058823,0.0016171021923108,1392.7866867226865,174.79636059284692,0.4117647058823529,-0.026507477473135,17,1.3445970149253732e-05,120.26537973327646
11,astropepex,V1,0.0015296905882352,0.0015695554525443,1322.3075595879618,176.3669301459629,0.3529411764705882,-0.036068609215682,17,1.3445970149253732e-05,113.76572841195097
11,astropepex,V2,5.7373874871601536e-05,5.915005924241189e-05,49.907972204000686,39.40237988352645,0.4117647058823529,-0.026507477473135,17,1.3445970149253732e-05,4.2669940684633945
11,astropepex,V3,8.6612e-05,0.0001313981469163,72.86983907894108,49.60239497426468,0.5882352941176471,0.0059292145805094,17,1.3445970149253732e-05,6.4414838824260725
11,auraonsol,V0,0.0055709102268149,0.0057393319998813,124.81913690351784,71.81008555024417,0.1176470588235294,-0.1292987866825383,17,0.0019490989393939394,2.8581977621654966
11,auraonsol,V1,0.0115680893793212,0.0137697794336851,230.48212925360016,128.18379112537394,0.4117647058823529,-0.0503621117434578,17,0.0019490989393939394,5.9350960310502385
11,auraonsol,V2,0.0077033166589038,0.0078622703336487,167.82260066642962,86.55943389045473,0.1176470588235294,-0.1292987866825383,17,0.0019490989393939394,3.952245062171703
11,auraonsol,V3,0.00168317182402,0.0019817230940304,33.41337683886433,28.2809662181966,0.3529411764705882,-0.0701363558125579,17,0.0019490989393939394,0.8635640756868772
