sheet_name,seed,lookback,train_ratio,n_features,fingerprint
autonomousvirtualbeings,17,7,0.9,7,31a9556d1bead19eb37ac874191ec5d43855d74475e979428d30b3b3a024ed06
avaxhasnochill,17,7,0.9,7,f6b10257f336d582165d259196f7544eb6536e49957eaeff8157466009ce7570
babybnb,17,7,0.9,7,9b9fa46f0dd1e49e67e40741cc12d118954def1d1b3a9260a517b62f29fe6778
babyneirotoken,17,7,0.9,7,6c70f99b932c8bf3cc6134ae7b7ed5ce88891a409a33d8cdafceb3ee836fd84b
babywen,17,7,0.9,7,1d815a248488fde6ed408a6784671006eb7b2c94c72bdcd92284be24bf856975
badideaai,17,7,0.9,7,568f78689be07240fbbe9ba189d2da534991f6f02776c6e02d61cb8b4444338d
bananatapewall,17,7,0.9,7,af422ecffa7d2178b5220d40382d5fd928ac0c773045f380a865a84efb9eb3ea
beercoin2,17,7,0.9,7,975d1e6b5851278fd6ef1553790acc29d898ceae43f98db8c11eeb407db5d46f
benthedog,17,7,0.9,7,49458ead285f2f34c63fad654625695313fbc7f508ab2f79410e61dbb6444366
billy,17,7,0.9,7,2d83511006076da40289c7ac5082fdf3d40eab488c5e7029257959946563927c
bingusthecat,17,7,0.9,7,cabda3ddfc9e4e95e396f07745fcd2a335ab746e984e0e91c0f1029438d73892
bitcat2,17,7,0.9,7,57f3f6ac72115f97eab7f6ceee92e2781bd30489bcded5eeed2a105ca2d07624
bobaoppa,17,7,0.9,7,c840295eeb4c4928b2d4eeccad643a4f564443263378fa324ec8f62478512e3e
bobtoken,17,7,0.9,7,aff3b843667ecc4a131739fd705310a54200b2094f2d25d916e5361458fd12ae
bongocat,17,7,0.9,7,8ca1283374765d63277b1fd5cb5092ba74d9bca2a7898190ffdfa2f174be331d
brainlet2,17,7,0.9,7,86fba845402770d8d8a838ac4abe941674a871d6de4c96fce8d30f19c184b3d1
brothecat,17,7,0.9,7,3921d96730c291e8c55317389c25e45633790dd75cfe0f917cfd983936087f7a
buu,17,7,0.9,7,9a9d95994950f588e1db20f4fca74316720246e9e075e4a0dcbb4ad78fd3dae8
catalorian,17,7,0.9,7,84fcc2d1fc77d4aac568ed8dae4d77cec149821fb823ded49e8b0752e3f094f7
catana,17,7,0.9,7,e8e4432eae304ebc4d5cb0615b74998c4a3a5492e77d60b04169f140b828dff4
catecoin,17,7,0.9,7,8c40f654b229f5e16b78d981e35a7321f509e697ec14ec455cc4f0aa4d709d38
catwifhat2,17,7,0.9,7,b4eba95321989f418861747e705744cc8370e5b61ed5c56bebde998994595c36
chonky,17,7,0.9,7,ddc76d66773b4889ed44613bda17854f9d9a9b6662ecef354c1743509768d063
chudjak,17,7,0.9,7,44562109fa7efdf4e803bb2d583a7807f938e7c961005855b0b2f79edfbc4f7b
coal2,17,7,0.9,7,062ff6e022660a0a6ac38f942c3466ed86bc605f0e696681b3d3652fc126a844
costcohotdog,17,7,0.9,7,7c77a3f3ff196451f00884824f7ead9b0a0d5bead2adcb5e83311a379ef8e4c2
crashout,17,7,0.9,7,dfcb8654ae5413e9b4fb4d75e6daec56861acd2296a45e583af73130efcbb204
csi888,17,7,0.9,7,7fc239dc2315c54c072b6d5d30aa0e425af009fd5f9b4dbc00433bbf74f4d50a
cumrocket,17,7,0.9,7,2cc035d658dce5e220b56dd6f6786d2a73319b05d80f9b45ada3fbffd9aace70
dancingtriangle2,17,7,0.9,7,605c80ac6bbbf19fd0429314727afe79dfab836e3556702728f9d3ed38d089f2
darkmaga,17,7,0.9,7,f03a1812c278de5ac5b9d5514dae723adf013e0892cfe7d89b2ccc28b196f536
deepworm,17,7,0.9,7,9d634c52550d00b61dae451ee00e741cd9b11c1c70a06adb2d71b5425e6ae973
degenspartanai,17,7,0.9,7,3ec9d09b31bd85784231608f870904a76442d28012682b1e51d3a641029c84b2
dejitarutsuka,17,7,0.9,7,0fa96e91d6f2f4f9f102a162d45a52d73d3e127c4d79659940536d56868aa5b7
dogemascotshibu,17,7,0.9,7,c6537705e594dc85c495db810a8fb910ba590c9a0ea09222fbc5990a09b95c34
dogeonsolana,17,7,0.9,7,3bcc647320b2f4cb40f393932530a6fc282944ba2ec8d75b37cfb05986bb3988
doggo3,17,7,0.9,7,856e8bdf928e2ffa68b8eb96bbacb998573cf1936e3e7c2086d2c3bbefad5c7f
donaldtremp,17,7,0.9,7,3729187caf45a8cc86294cc62f20ca5fe7841f1430f203e87583518f819205b6
dorklord2,17,7,0.9,7,e072caa63c0f35187d42b7cfb6caf3b75998fc65eb232843ecf34b28261b8f7a
ducky,17,7,0.9,7,15cf6442f753a8ef8fef2092dd566a5cb8f351b383b2e672cbea60498eaa34d1
duko,17,7,0.9,7,2190378d04a18b4efbaaca21cd08804946f89161c31616dfd1f381b8bcf3292e
elgato,17,7,0.9,7,2a5abc4bf925aeda884b9d908603abe2bf1280a13d637f7daa432a05bd8f8d5f
elon,17,7,0.9,7,8bef34a5dbaf114879d7137639767f4f4967bd0cb55d1fac40de3a8b714d5048
eyeearn,17,7,0.9,7,4372082b48da96325078e45ca815fd8862d5895c33bfdcda9f41173643fda52f
feces,17,7,0.9,7,c59cebdefcc758eed21d4c6cfb252645aa79e58a0a9a94dd8fbe9d992cd74cb3
fefeoneth,17,7,0.9,7,6416c4f1e1da0c8a3c16c1b33319a20bfa5c74c52fe82e1d0837bb0331a7ecd4
feistydogenft,17,7,0.9,7,9d4e6ca0cefda8b01c67b31f15b0f3a88d124eb781e2edc6af1f7df794e53001
fighttomaga,17,7,0.9,7,55ca55beaf207f6bde91df5b444e66f9014f3676905d070eb137e0cc478ec4d2
firstreply,17,7,0.9,7,dd83245737e17ba893685aa63d3c40a164d8f40fc8e72ba9c65145c3f7c7a108
fisttrumppump,17,7,0.9,7,7664f7d7ebe10c9ade910dc0bdea4e1fbdf6c803b7c01052ab24bd9e4ce361da
floos,17,7,0.9,7,47c55fe3d4d8c3910c5039e3f634b09d408284a7e1a34a67ea818ee220bd1e86
fofar,17,7,0.9,7,498dec73c7ac57d0c387e57f834b93b25f37492313386689d5ff085492daf381
forest,17,7,0.9,7,04b26ef551452c4fe9bcc14d86c592d78982e07b2f2e2bcbdd1e944be7477ed6
gamestop,17,7,0.9,7,7031f6d83c0ba47346bc652d1cc9809bca601f670c58afec80a9dc25ef207587
gameswift,17,7,0.9,7,023380849f29b2e9bc0b3a5f6bc94716c5e23049770290855d2d599e5aa546b7
gdog,17,7,0.9,7,114cf1fd6de9ae4e162cc94b5e9167fc298d6c76f7d3d3960fdb977da0d931bf
gikocat,17,7,0.9,7,f6d858e6be259b3895ab4f86a30cf97f4dc10be64578915153c8a15a5f191892
ginnanthecat,17,7,0.9,7,93a0de652ed0bdc40b3fc1b4fb3eedc466a539525b1611e9c97ae1bbf930e87f
gme,17,7,0.9,7,94e34584b7db38692d5c54519a93b1e74055b19dd1980a5af94916d2918e12ad
groyper,17,7,0.9,7,1ab92b3b8676c8b9394b649b37d0b4ff1c39ca7d48ad5acf347efa910688b0fd
guacamole,17,7,0.9,7,101c28b87910f5eeb42023ae431d9549106f0f8ad89f3895a3ab32d826009656
gummy,17,7,0.9,7,f951a38a64a9464ab08a81be56679c700aa8659a3c6edc232a0d3973157b01aa
habibisol,17,7,0.9,7,bb0b212f5c96274b44ebe2a61862b074c8f33d03e66895d9d83b05038ce48557
hami,17,7,0.9,7,476b8764d5b1548c95bef1bb439cc9c35e33a227d6eeeec453b846f5a718612b
hana,17,7,0.9,7,85b75845143d54c4d446de8eb2ab9a37f02ace2be72959c971e8e66d30bc3bcf
harrypottertrumphomersimpson777inu,17,7,0.9,7,e62e23c81791996a8205bcc043c3fd6a2cb6f194b1e6191a03b7dd9474b205d9
hawk2,17,7,0.9,7,25c1b96c5e2e366680dae147f9eb512827a615db42839169dd6a992b491e1b96
hege,17,7,0.9,7,6aa34749471f5482a453484318e89f90c018963653e7e1819e9bde6fc524cd03
hehecat,17,7,0.9,7,412efcc252c7fc48fdcb1e75f697759cb3f42a7ef3184f11d84ea773a5751da2
hemule,17,7,0.9,7,1f73406386b0083f1154eb12e4ecd03db7cebbbe92de49ca4f069add695b8654
historyofpepe,17,7,0.9,7,c5055ec34976b8ac46b85b0b35fcaff716f8ccbfa81414b2a6a2b0f58c9126f1
honk,17,7,0.9,7,242c461f87e3334ec550820bb1d8c47cdba97f5c97e822b6e8391d9306958cf9
hund,17,7,0.9,7,2d5eed3e045c4c81f52adf9939b24bfef9f2c0bfe0faefc3ae9377f05ce12197
iiiilovvvyouuuu,17,7,0.9,7,c8c9da12385554f7845f4f01a3bf5e7c90a62894ca160a298fa6aabd0caa64ed
illuminaticoin,17,7,0.9,7,1c5bc554e492d6647f8024545317f08dabb404fa81114bb575468c635d9caf0f
inferno2,17,7,0.9,7,b218a5c3a3b8ea161ab3d2737ffd3313c2ab618fdbd2a25c8ff73ce99d3374c2
iq50,17,7,0.9,7,08a6594ed9d51a0a584c8dbc3994ec90b56abb753ba0e684e047340666fc5c76
jeoboden,17,7,0.9,7,e25b4c69c30fa7f1066ac6d3c47b257495a9fa9bd1c83cd050f371ec144a4f9f
jesuscoin,17,7,0.9,7,cf93cba67c315ec13f0668c49678dc3b195c469c783bd811380f8cd9a526ff88
k9financedao,17,7,0.9,7,37b7b15379d629be858ec6afcff58dacaf44573133f9a06f7f4e2f06c4627a8b
katanainu,17,7,0.9,7,72107518e69aa44ab35be14beeed492733f88832a5b52d242b2189b9e0fa6034
kekistan,17,7,0.9,7,6727f2eff48938bf2dfd737af226bb25dfcdeaa39dbf4902a5c221b41b2907f3
kiboshib,17,7,0.9,7,491c0f21bea14d2de730a1a9c76fa670ff268e38705da88020bbde23c219d1f3
kimbo,17,7,0.9,7,6f4495892de0bf0d140b9df4a2854f14c1470944be42aee421ac837ab3046ce9
kittenhaimer,17,7,0.9,7,b145c65e505cbc041a1e8ba050791aa68af026fbb34910572eead5072ddb27ce
koalaai,17,7,0.9,7,0668d4746db838e22c9a2b3c8ca741393686ffdb8b44352b7db2527102ad914b
komainu,17,7,0.9,7,6a0c5a31ed30340b5e0a23822bd78294449707be8cdf69c3761df94d49818706
leash,17,7,0.9,7,55f6a068ba058f829808f3cf9966991d41be84c480d97a9315ba176472dd223c
lethimcook,17,7,0.9,7,605fbfd1937d62cb21ef5e288018d953d55626d412f26f57dff32878ac34a99d
lilyscoin,17,7,0.9,7,944bf6932044308bfc4cb257a881335f0116f5945c3a216aa302ef6730818226
literallyme,17,7,0.9,7,c969ec5afaeaedf7193cf5f4635f2fd9181eb55c1519449a70c869a436d9bfc8
littlemanyu,17,7,0.9,7,b98b9deddfdfa1a131203a0bc22a147674dc2e112ce9eeb6879abf36acaf2690
lmeow2,17,7,0.9,7,4d17e94e32ed6e8cdf57240fe84ac8c5bfd0b62704dc79651bbdd41ea99ec664
loafcat,17,7,0.9,7,f8f9a66fcbff2ef2fbc5d13574437ddac4de2969b1676367540ed5a1a34fd616
lovelyinufinance,17,7,0.9,7,06685e4fddd57ba623271321b3ecdf5ff50f859e91e7981e74422a12b24b68fd
luci,17,7,0.9,7,93698cbebe88ea9d2cf68171f9556fa1fe14e1360f6a09fc63ebbf21b2a7cf1b
mad2,17,7,0.9,7,8fdc2ea69100706e9443f84f2bc36679b6f78bf1850ef9f5554294551ee44c93
magahat,17,7,0.9,7,cdfaf320b697eb84a9dce899a17a3310b064c2ffdd310c01ef694b75a9dfa90d
majorfrog,17,7,0.9,7,04abd2eb7b051e0708a6aebac7bbc79e6892a3fa216016a661599dc3d52163a8
mars2,17,7,0.9,7,9805dc150013d0ff798bc050fe73cdacf45cdae33b5e13b036b7063d9aee1cfe
mellowman,17,7,0.9,7,98a2f1d4b7a00cb114b0f9bef5b880b02c732dc1720fb4d0fca6b0dfa5e669b3
memesai,17,7,0.9,7,0f4682ee2b3d42a9f5947d1060d9e08f06894274a0d606ea89acc73cf225030b
metamonopoly,17,7,0.9,7,890fe0a4de6b217217e3524f6f43dcd5b483e9c514d68409aa120bd08e49106c
miladywifhat,17,7,0.9,7,2094c6d83d6e57f16a5b5be729a19990776d0ceff19c3c74569747feb6875d2d
mongcoin,17,7,0.9,7,789fa41c29801ebf4c9ae6f1952148c20ac81333617f0242aa56a568d6462a8a
monkeyhaircut,17,7,0.9,7,99dd8fcf6a1ed6e781ef39c3eba6733956ef279ac6f6cf9b71e69af0105720bb
moodeng2,17,7,0.9,7,e2bd47f459ef5b9b822e7e5a7137e56c74002be9c9ef538d62640b193b37cf70
nailong,17,7,0.9,7,82c3d89c0896f55647963ee45460612c30c50f973d19148656364f2469bbe1f1
nasdaq420,17,7,0.9,7,473a27b8b88b99e92a0510d698f55d00cfd40744761ec4859ca52fb29da9ad22
neiro,17,7,0.9,7,6c25fbc015d0096329b280557077f9b50a8f50cce1ea749512228c0929e524a1
neiro2,17,7,0.9,7,dab6e686af209e43d1399910ff09601236be9fe939b05a1695d20305e63828ea
newbornhaggispygmyhippo,17,7,0.9,7,c4f86c0c0ae03b46f4a1817bd691becc685cb350563d7606493d93aa354350d4
nomnom,17,7,0.9,7,12217b52628977448b6d30657ab3360346a9ac69ae9800ab921ba6c487fe759b
npconsolana,17,7,0.9,7,478c4c2423f65dcad9c87e14f314a33693c4c0c72ee4485b38ebabe906e94e59
numogram,17,7,0.9,7,ae05402f3dc00eebb2d6c5e7f32e5f7202670f822640ae79a2d9df5bae37c753
nya,17,7,0.9,7,0b96d7c217b76395205b93dd5376268c633b291cefacca9b3363582f18cfe6e2
ogroaringkitty,17,7,0.9,7,1b0c1b47e5c4947dfc5626888c0a71d69815909213231981ee1296e8aa45b722
omega2,17,7,0.9,7,1661340f9c1b35be79b85e3b8c2511f099e383f0e88d74b46fa94574fb019e6a
optimusai,17,7,0.9,7,04737ba0c5e79e0a4a076681152c13649f1292cba29f301ebc6ef67d882d6d5a
oscar,17,7,0.9,7,5bec7c4bfd47f2cf473541e0b09ea277700c01327747fe5baa7de2c03fd2e65b
pajamascat,17,7,0.9,7,44510c1bcffe35a8bd2a6c89fa43d8dbb28f21e56e741925777071ef137deca2
patriot,17,7,0.9,7,7c089ffbbbecb8ec3353a8ba9e4e3b26198f36ff9d949449e76e33926f03454e
peng,17,7,0.9,7,7b7e55911b09e28944e5cd57a07c8dc9a575cddcc6e38e7fe6b4e32a1d271576
pestothebabykingpenguin,17,7,0.9,7,508faee00a8662b22cbbc4beaffb9c93218a2a739829bc24d3ea10418a9cfd4c
phil,17,7,0.9,7,07f30bcf35799852013662add4ede5639ffd54f11c8943530a0d816e8638baaa
pikaboss,17,7,0.9,7,819510cffd45d7b3128b08cee044ad2c6d6552e29ca9485533ca72086ec2ce12
pochita,17,7,0.9,7,061951ebd776f61f0c39f275dd35fad7dad169a59ff6ffb8b79c448e651f8498
polydoge,17,7,0.9,7,9ed997c010f2817554df5c9b774ba0f226848dee1509d76954062160242052ec
popdog,17,7,0.9,7,38b69c37341c939aad34011d030fd144b262087a4b082a85dbb249ec38861ff9
project89,17,7,0.9,7,4051041a2b03827bf2447b9586d04db93f0c8d9b25b3b8d3086358e305fba055
prophetofethereum,17,7,0.9,7,f59d076893c52418e565fb76c061487ee72e267375d1576d0cf8aa2a055dc33d
pundu,17,7,0.9,7,967cd8fcb55facb30a78f5ff9e0cd2be7b036da9aa84e1ee52c0aff2055e1fa3
qstar,17,7,0.9,7,eca735db8e4cf2df3ae0d85798c8dd4e4d3b7dba6a65dedcecb85c35aff723ed
rawr,17,7,0.9,7,d56763158420c0846c5763479254b53bceaa8d176d6b4123abbbdabbd406c13c
realsmurfcat,17,7,0.9,7,b6d9bb4e03a94629b489635b2891c9438f3784819a721c89c331b2ce21d44420
ribbit2,17,7,0.9,7,800b8810fb190273970bcfdc94198b92ed3d7a01d580fbf297b962d6aca6fcd4
riko,17,7,0.9,7,cec164af48d9fd60f541168f699f62272fb397b3ac6e659160d9fd3a5a631241
rockytherock,17,7,0.9,7,5f1ba10adbb5587eb5409f4e17e691d2caf8078fcddb718f74ba9fee73dc065c
ronnie,17,7,0.9,7,73f571c82d31a1112edde9e6d0999e145d86b42f92babfb9a8736fbf6680c142
rsnoofi,17,7,0.9,7,443e0fa27e8d48eea2fa1dd41002fcc4dd2d6703581d0ee6f3fa948dcc23ab67
ryujin,17,7,0.9,7,359fef340f45e588161ba09246ef23c04dbf39976886341107d350565890edd6
sadhamster,17,7,0.9,7,1840eda7c72f922c4f602d54c31760024abc062b6e7b86079016af85d74099f8
samoyedcoin,17,7,0.9,7,3054d80e09fa8691f1934f86bda70d9a4ba9bd24564a8cbfe6ab6b141cbc2a85
sharbi,17,7,0.9,7,48403cc69fcd7f136b20d50f7f8f42f37139e7815beeb354a11efd42a6aa2747
sharkcat,17,7,0.9,7,df10692c976f3ec00f8894ca56a35b9c6b8120fb0b15139b7f11f4621fc9ca72
shinainu,17,7,0.9,7,7ed80e9f1dfaf1854218ad77f5471457b424aac7c63b642170446cecfbf04d9b
shoggoth,17,7,0.9,7,74ea43ca7a9e827a129736fa3bbd65f745cc32ab483b63b426e4794d6b0d7c4c
sillydragon,17,7,0.9,7,c99bdcda043ce928606aedfb74556e463d2767c079c8c0b53333954d2dcde566
sillynubcat,17,7,0.9,7,0067417aa8ed1426d0dbff8965dbf00f1b54e18fb3e72cd7cae0e6531c612f37
slop,17,7,0.9,7,04d0670e05911c52d8aa7d35d51d4e38f838f93714bdd19794b2e1e2a27eb63d
slothana,17,7,0.9,7,30fee88aaff7e3aec189a8fdac473fd13ee2bdb0b00b6a818b08d5da0cd4f49e
snapkero,17,7,0.9,7,0174f31e1e4fe06bbe997bd4e12676d4f4b33952a6d5acd821e9d37ecf5db688
solchat,17,7,0.9,7,5755601173eda74e2f08930ff56426b827faacb079994164a5f75cac34b05aa0
speedy2,17,7,0.9,7,cd62c5a0b65cc63769e2e34470d8547b8d2e3322a2a8fd3b2b97dce32db555ef
squidgrow2,17,7,0.9,7,e8cc9504b3d317bf929cce1c05b8617a981afdc7ec9c329c456afcd353ea742a
strategicbitcoinreserve,17,7,0.9,7,f200641fa080a928f0d31638b6b03b244bf17622bf3e778afa587b1bf6d0a41b
supercyclereal,17,7,0.9,7,259a1fea2bcef691b7f3fd235bd2b68cad401a87d116aa9b6841dcb226fa0469
supertrump,17,7,0.9,7,3988b570e3db8bb7e2e12fcd7e7fc0836943298fc9990285ee503e4b575a385c
suwi,17,7,0.9,7,373440e1d94c0a5e57b508332c29ed002c2176522528db69da68ea5ad0636321
taoinu,17,7,0.9,7,d3ba6905d90f4f292d0796df904b8aa037cb64b64e6731156f148914794f2787
tateterminal,17,7,0.9,7,a6bd6672648e5c1f6b581f6ba3fe558df7ff69da7b6b39508860d2a1f97e7c83
tehepikduck,17,7,0.9,7,9ee38a647b2934429f91d84afa64741fe6487ad323648e154a8a8ec2945ab456
terminus2,17,7,0.9,7,d1cd865123011392fac1b8a700218d705ab73430c2206957cd0c1186650786d5
terminus3,17,7,0.9,7,be830063dbd9162cfe81db571a6ad2b0bc85d1463386ee7a97a496f368250c8b
thebalkandwarf,17,7,0.9,7,cdcc475af00a777911453d0b867986b480ff82c8deea691793d3d40c07e8c774
thelastplay,17,7,0.9,7,482fc9c6f94dca580807fa3d45f59fad45612d84abf49cf4ba57b16c48bbe133
thereallandwolf,17,7,0.9,7,e6d466141765d6967ac28ee35cfa1fa525b8a8c631a6ba23f3d78cd1854ceb41
thesoldog,17,7,0.9,7,f117ea680e4f6147d18cf5fc47d3c8709ff6bbf3799be603968e961ae5315290
tobi,17,7,0.9,7,5bcab205388e78ca5c11fd455ebe40546a8a8e359bf3b3c9b56865a21934648c
toga,17,7,0.9,7,c58e3dec031226137ccbb502aa470c0aeb6cf17eed759d3d9b15761220071258
torsy,17,7,0.9,7,b35b6fef77259f75dcf44ed48eb1bc97d1ea59c925c1c46a579971a66abcb6f4
troll,17,7,0.9,7,8ccbb5cd2b9e0c6cbee4524c182904f1f831262a2f7d1fe5fc3376a9134237be
uranus3,17,7,0.9,7,5fa9e8bf53193f48989455adfd1614117f43a29da89629e7727b72e4327454f7
valhallaindex,17,7,0.9,7,887bc85387d51f6bdc0157ba555bd40715e9f1322fb790c19fb0ebbcdfaa540c
vitainu,17,7,0.9,7,67b363198a59b353f307000d01445203ecdb8a8c3a69d33e2ed7787a3e06064f
voltinu2,17,7,0.9,7,3a60bbe72ae299b22ba97c9244225b6813920a5241b7b1181a247265be7526af
waffles,17,7,0.9,7,7fe5d1431013d5c750ca1350e51ab2d9f579fd08217a3d44f9560547c1f81214
wassie,17,7,0.9,7,b56d16d5d3eea32e232a09cf8ddfd8cfd9974acc2db7c102e063bf8ddb90901d
why,17,7,0.9,7,8788aef7834e7f179c713dc8196c9d234eff86077d3b026982862243c778cce8
winniethepoodle,17,7,0.9,7,89c25bd0a7d5b2fa7ebdd2bbc78d86a522debe94d53feeae5f619265d9e81ee8
wrappeddog,17,7,0.9,7,c4940bdbd74f726602f8e996910e95b50046ba0ee7e926377158f1b7529a7a0a
zerotech,17,7,0.9,7,d2ba059c16c35b46e079f46b938fcefc3f1721d9bbc6790207282dde8298333d
zoomer,17,7,0.9,7,7f7204039cb4ea8280b6c11f8c8f8f79b2bf70d8bec105ad5bd1fb8bc028fbbe
zyncoin2,17,7,0.9,7,cd20ca91a93663b1b4ad4bebd1cb509b547aab4e58fbca74b1f241b0003c49ac
360noscope420blazeit,23,7,0.9,7,40b4282d604329b1da016342e84f3c8c209b322e14a23e60b7910de431679383
888token,23,7,0.9,7,14e465b82e7260fe9066b62b9b2ba40a3af94a4595e2ac9d5068573e26ee8f6a
abi,23,7,0.9,7,c5de889dd84262504e254874a321bf092ebbf94ee38f15482e208da40bb38cf3
ai16z,23,7,0.9,7,b7131fda28f6d60e54824c79a85e22b8c2711860f57135d5007b10cf1c00583b
aicrystalnode,23,7,0.9,7,f19aec72ff505a7e892755372a3b613f48a88da35725cbc2f3fc1d9440862358
aiinu,23,7,0.9,7,b7ff5a493f245c01eaba6e05f0749747a4324a747ef4e513cad17bfdf1ef7033
aiwithdaddyissues,23,7,0.9,7,47fae1dfc3548d8645357d75a04aead80aa7fab697f5f180115368538c86e69d
akiprotocol,23,7,0.9,7,f38e429128c7fee0a339e19da5f841cbd38a05161a1f392625fcf6849ba429ac
amaterasuomikami,23,7,0.9,7,75f47db72c89bf48bfb81a9ecbdbd2d03551df78849c474f5099f807fea71084
americancoin,23,7,0.9,7,9536d90a4746d63ed65426b0d4342c129acd2547db8a2367bab40f991b4f9a8b
analos,23,7,0.9,7,229ccd21b5f15105afe69ee11c0b09be204a6a68cb3b5175565d8ccb026344bd
andyman,23,7,0.9,7,aa7488e16f60fd1008577bbbc44de257cc110c9708c1352a71678ea2b5088fe2
anyinu,23,7,0.9,7,4cf889f0494eefe5723fb7af4c9a5e13d5507d13dff31e68c30ffd59868bfb39
astropepex,23,7,0.9,7,111433dc4f45c332dc575658f04d4005993ab8351f2e2a7a0bd445d170d67dea
auraonsol,23,7,0.9,7,5cd1b92d58c17153854a78092e35927cbe180fe1326a72c217ed3df74dba9e82
autism2,23,7,0.9,7,c62b395405bdede52686ea07e17f7d0edfef8509145976f637bb1ddf97d55c32
autonomousvirtualbeings,23,7,0.9,7,a25c2b104f2ba24457203567b0d2f3abf8bf1e8189c7a538811cbd75bea4b36b
avaxhasnochill,23,7,0.9,7,64d2273fee42ab493924679dd254cff52e9a03d9001aedb75aa820db7dcc436b
babybnb,23,7,0.9,7,12a81809e25b6388e5fa0ca9cc6fe3cbeb475363b0a73df5c547cecd7ba4348f
babyneirotoken,23,7,0.9,7,6a3338afe284a05431381b29cbdb313e409cdc78db814d023cbc82ced471d227
babywen,23,7,0.9,7,2b73b5cc1729c2b6d238ad64af03140a50c033297bba0d0b05fe7196ea34e18f
badideaai,23,7,0.9,7,0152790c845e6f9830f5c1af0e53967c87ea6bf331e5b51f8604252082a48964
bananatapewall,23,7,0.9,7,647bf4972927e8de0183b0950b234dc817428f1eb937af49ba6bd6c5cd64fae3
beercoin2,23,7,0.9,7,4b3d5768c63a8dc6b81f3a3f61cb7c5f2434a84da481886f546f4a0ad305306c
benthedog,23,7,0.9,7,29c7d226979eee0173ea906a4d3ba589a03758cbe70260c97483c0ebdde0f730
billy,23,7,0.9,7,fbc8a9fe505864f01159ee75dee1bc91146b66d179efe9e3ccc7f3eb20911e08
bingusthecat,23,7,0.9,7,c3d2d202d1e4adb517ab6e92e3b9843a015a6f09944e9904c6dc1137e4d77ce6
bitcat2,23,7,0.9,7,be7e522371f603d78e066326b070d763afa9156e1402da8d30512739ecc18f66
bobaoppa,23,7,0.9,7,440641ad2e40d50f66d35392f48ad7b42f482670daebbeb0a2f1a591fd2d402f
bobtoken,23,7,0.9,7,da9121c83fdfec8a2405a723fc2a8d03715843ec7f7c5f66f7e1a55585057c65
bongocat,23,7,0.9,7,ff631475d1e687ba4c0941cccb1e626d73d1302a210aa3475e4147fa97e684a8
brainlet2,23,7,0.9,7,ebdea1986a493b18d6f16acfe7ba56726057650ecb4a45b89c26d851f5dc8142
brothecat,23,7,0.9,7,6805ac48b83fd95a768d58e5025607363d6e44db5f66a51adcf540c3f0241888
buu,23,7,0.9,7,1b4b378c2e689bf8d4521895cf67cb192ab57005aaf18d7b423da0d0b014f0f4
catalorian,23,7,0.9,7,de7f1dcaa0d374ed4468f390255a372bc77711e28ae625d68fdd49871b236688
catana,23,7,0.9,7,b330beabca9f1bb46dfe0dd0bee456509683985fba129455a5e699de183c9cae
catecoin,23,7,0.9,7,2d3eaa4d3dfc08073e9f8b7cbc40d8552de83d36b009ec42f6b98eac12d5d704
catwifhat2,23,7,0.9,7,2f7f9e99802b2b38e62b52714604640072a87474e9d7c26aab7acb27ec5f288b
chonky,23,7,0.9,7,495d6ef3ae992850d924c9699576274f0c05e45284ef687a1b7c06a1f94dcb37
chudjak,23,7,0.9,7,510bb9a4a2fd2d055bcb101577f632e37f583614641c4e9a39186ab2f3e5fea7
coal2,23,7,0.9,7,354734d1d4b165204391c0f0537382735d1729d2c9685bd513788862b22e7939
costcohotdog,23,7,0.9,7,c749f6625bec9bb5708ce76cc508f2ab2729f95efb653fc35fe9e821fe5a8d5b
crashout,23,7,0.9,7,991baa4301da4dbcf16fde10ad4731f42b6450ca0ee2d886191a3c21a51a8f2d
csi888,23,7,0.9,7,04cae97b7fa06ae97e7c744cdf8226066d1e05bc7896f4a73ae95f816dad5dc1
cumrocket,23,7,0.9,7,7b399e5104c879884eb2962abe872a370c14a93381195c727d709e06e072689d
dancingtriangle2,23,7,0.9,7,0f22338b7933d63ed9be8335ab955dd29b662b150751d264165380117d50c513
darkmaga,23,7,0.9,7,59de71bcf252bf6e2a603b5047f48ef1bc91f917f79e04820e464dc377bb7350
deepworm,23,7,0.9,7,57cb977299809121def30b7e821826406d1829c442a255712883351dcc8ff2e9
degenspartanai,23,7,0.9,7,e2d7e7822a7b7fc6f3f4b5def5be68b0cf00fa2c67b2a6ae18ae43ae30391d0a
dejitarutsuka,23,7,0.9,7,f92f08a7a1e9d9ecf5da4585fa28407c7f6dd064d00df4e4ab6d539079177ec7
dogemascotshibu,23,7,0.9,7,87f9f47af6652a8b3e4af7a7b9eb80dfc413e2218da7650b1cbf3a87f512f4db
dogeonsolana,23,7,0.9,7,ff29d3240a93d97893121a55438e743d1b220677214c179b8cd9e256caa2f7fa
doggo3,23,7,0.9,7,394e5f530d28fdb3ef649ba2f828ae82b3f186e737fdaf50086ed8ed6b752efa
donaldtremp,23,7,0.9,7,cf447d57c3d6e5b02da9553caefd07f94a3e181841f795f52d656719ce8ba462
dorklord2,23,7,0.9,7,41dc2bf264d79e9b43f2853ad959e9c6142ea4831e9277bf67d7a58608f1dd49
