sheet_name,seed,lookback,train_ratio,mae,rmse,mape,smape,directional_accuracy,roi_proxy,n_obs
aicrystalnode,11,7,0.9,2.9171246204114278e-05,2.949155462745799e-05,57.767583114772734,82.34815282252058,1.0,0.12815180879320456,9
aiinu,11,7,0.9,0.0012998346457704889,0.0013916869169092534,16.227390544450657,14.802615720609033,0.1111111111111111,-0.0647641869444344,9
aiwithdaddyissues,11,7,0.9,0.0007532177753749942,0.0007704566817975197,81.31212772224774,57.03005992017446,0.1111111111111111,-0.19069220932637604,9
akiprotocol,11,7,0.9,0.00033779298019386505,0.00040542060091795567,3.070978285851399,3.1028192168029536,0.7777777777777778,0.024593982223417406,9
amaterasuomikami,11,7,0.9,0.004675137657003105,0.00634257078888381,12.420793784686353,13.06538257679467,0.8888888888888888,0.06796249160451331,9
americancoin,11,7,0.9,1.127069804284554e-06,1.6410241592542936e-06,45.0556184464067,48.98870525306799,0.4444444444444444,-0.02040926485732995,9
analos,11,7,0.9,1.6893056929271423e-06,1.949026816413208e-06,9.633345366039324,9.033761535939858,0.5555555555555556,-0.017709258057995555,9
andyman,11,7,0.9,0.00013093321064577888,0.00014053044004707415,21.10395508993218,18.822249160530408,0.3333333333333333,-0.05889325257774577,9
anyinu,11,7,0.9,9.678518612280838e-07,1.0387803019529581e-06,22.547690719039228,19.955368888202663,0.2222222222222222,-0.07686023707351249,9
astropepex,11,7,0.9,8.049908109013771e-06,8.98651085624341e-06,7.35270181476943,7.026293323956806,0.6666666666666666,0.021942152137874177,9
auraonsol,11,7,0.9,0.0021368690498066232,0.002206136606358131,57.17338629873376,43.086702705024905,0.0,-0.19218319459631678,9
autism2,11,7,0.9,0.0002561862591823269,0.00032007264898444075,21.46732270566771,18.30339773946478,0.4444444444444444,-0.041549467152635175,9
autonomousvirtualbeings,11,7,0.9,0.006758052377160626,0.007008524169106815,59.82021101189567,45.06403759393095,0.2222222222222222,-0.13834724792373188,9
avaxhasnochill,11,7,0.9,0.0003871668305516207,0.00048218466604075643,17.799849013949252,20.176247467786748,0.5555555555555556,0.06219576475893677,9
babybnb,11,7,0.9,0.0006224362769617413,0.0007330372886232991,33.62565404564922,38.62562802415907,0.6666666666666666,0.34829812557348344,9
babyneirotoken,11,7,0.9,1.1295482147367847e-07,1.2186126905493544e-07,22.419236909023212,19.7814268300642,0.5555555555555556,0.05043912098945755,9
babywen,11,7,0.9,0.017978540325123634,0.018925391183697873,41.47565607850092,33.53831871451804,0.1111111111111111,-0.1308191602728887,9
badideaai,11,7,0.9,6.103553356398545e-09,6.1061140371189865e-09,61.035533563985446,46.757007185837374,0.0,0.0,9
bananatapewall,11,7,0.9,4.754330018838232e-05,4.925989672908421e-05,17.68499547738866,16.1253867008626,0.3333333333333333,-0.05454248548677024,9
beercoin2,11,7,0.9,2.254463838945304e-06,2.2739615282517665e-06,33.309139954323136,28.45467380680648,0.3333333333333333,-0.04615580598988794,9
benthedog,11,7,0.9,0.001980804826423632,0.0022854868944341,49.61176083292156,38.1628383222492,0.2222222222222222,-0.13925008652156504,9
billy,11,7,0.9,0.001060888701826559,0.0013362741931487027,18.53126519977782,16.81939628820163,0.5555555555555556,0.06583531687674422,9
bingusthecat,11,7,0.9,0.00019014517490512252,0.00022199438978459231,16.46609196704111,14.830100240474422,0.5555555555555556,0.036768532661629695,9
bitcat2,11,7,0.9,4.977830060150544e-05,5.1572385818155995e-05,44.57543179340651,58.281243377274485,1.0,0.11946500181761271,9
bobaoppa,11,7,0.9,0.0002076079407712779,0.00022392550938954257,11.862133900792452,11.079007520838017,0.5555555555555556,0.054053797218830364,9
bobtoken,11,7,0.9,1.2968976244144173e-06,1.4673498856654252e-06,10.008610432299877,9.390864392857118,0.5555555555555556,0.023111922936490514,9
bongocat,11,7,0.9,0.003835111441495644,0.0040471191107262945,43.04947923976376,34.30446972510561,0.0,-0.14102133041467158,9
brainlet2,11,7,0.9,0.0007448231382669586,0.0009152169125583652,28.197133925845495,23.70597554639626,0.6666666666666666,0.09629452446340292,9
brothecat,11,7,0.9,0.00017274642630229865,0.0002126987782725619,38.385792152027356,30.126457432018235,0.3333333333333333,-0.013572440225439165,9
buu,11,7,0.9,0.0006430621572158491,0.0006638828748330741,78.28777530658489,53.48115629824254,0.2222222222222222,-0.14335383643617292,9
catalorian,11,7,0.9,0.0023900311569421662,0.0024032293772302607,143.23399065064214,81.82292107427203,0.2222222222222222,-0.25802903204811506,9
catana,11,7,0.9,0.0022119215954894255,0.0023115540040715096,79.49612555992233,54.082868731918275,0.2222222222222222,-0.1781741607633402,9
catecoin,11,7,0.9,1.6474860484044795e-08,1.7534400732193397e-08,11.827336593460215,11.077389135774235,0.2222222222222222,-0.021296296296296296,9
catwifhat2,11,7,0.9,1.7313916074997583e-08,1.9309510150469264e-08,10.707812550160172,10.113092856211386,0.6666666666666666,0.08692810457516338,9
chonky,11,7,0.9,7.85547658948016e-07,9.51893956831324e-07,11.37145240497546,10.457263839421021,0.7777777777777778,0.06944894709603426,9
chudjak,11,7,0.9,0.0032874956176323715,0.003369231228621217,55.850311306486034,42.76993790040863,0.1111111111111111,-0.10385818628328801,9
coal2,11,7,0.9,0.004845221660049825,0.006840091449628797,14.357179671012943,12.689874355692584,0.6666666666666666,-0.01458564459248333,9
costcohotdog,11,7,0.9,0.00036909391594113796,0.00043639000636248464,27.951968865306814,23.676904735302365,0.3333333333333333,-0.019974562131047292,9
crashout,11,7,0.9,0.0008919339372633605,0.0010868805306659553,17.388324799672834,15.332721698349214,0.4444444444444444,0.041024194113213015,9
csi888,11,7,0.9,0.0006674303296155099,0.0006819086683834472,112.04263788308933,69.20607154997874,0.2222222222222222,-0.16797683873978478,9
cumrocket,11,7,0.9,0.00107437416292375,0.0010809388110658471,28.657797852304395,25.00249582967407,0.1111111111111111,-0.05364105141062336,9
dancingtriangle2,11,7,0.9,0.0002863158988822155,0.00029150576857527694,71.04575540948753,51.243026138782135,0.3333333333333333,-0.0902889098223011,9
darkmaga,11,7,0.9,0.0011521764008003384,0.0011942872993296212,40.960013833222966,33.48371434195909,0.4444444444444444,-0.05520797992801356,9
deepworm,11,7,0.9,0.009754675642943689,0.00985953488344387,316.3501813702563,119.18263943741323,0.2222222222222222,-0.14028053003874003,9
degenspartanai,11,7,0.9,0.012357456161894497,0.01253557058987454,106.38734977471636,68.59081132656728,0.1111111111111111,-0.21891539940502375,9
dejitarutsuka,11,7,0.9,0.0011189745283573362,0.001136909890027023,26.060735479177076,22.959253351497694,0.0,-0.09582962586910068,9
dogemascotshibu,11,7,0.9,0.00015051524330847142,0.00019100641320980095,13.556186016434832,12.196738188085142,0.4444444444444444,-0.004193601101193486,9
dogeonsolana,11,7,0.9,0.00015763568206625408,0.00016992190792849377,46.36150155110558,36.45328816393232,0.4444444444444444,-0.020558852238103664,9
doggo3,11,7,0.9,1.3254464551394866e-07,1.4756704764519145e-07,10.802956828528986,10.840547864295113,0.5555555555555556,0.08296927450677716,9
donaldtremp,11,7,0.9,0.022557890541909178,0.024080806683260195,39.269574517821525,32.10137137391632,0.2222222222222222,-0.08878553135738261,9
dorklord2,11,7,0.9,0.005466111886302951,0.006161671481555257,18.03625888732175,20.350962013146933,0.6666666666666666,0.13035951991237293,9
ducky,11,7,0.9,5.251111267296417e-07,5.296401882903234e-07,84.74179297853001,58.997062832374766,0.1111111111111111,-0.08404715544601583,9
duko,11,7,0.9,4.9363925948554825e-05,5.828452868760624e-05,16.412363291639938,14.532418754347534,0.5555555555555556,0.015794147333225202,9
elgato,11,7,0.9,2.1060045913120858e-05,2.4482459226167412e-05,19.80035328043055,17.445206787148283,0.5555555555555556,0.06666495963298079,9
elon,11,7,0.9,7.149531465703901e-07,7.975382817626006e-07,25.96035761224339,22.49342317299497,0.4444444444444444,-0.022890591883070386,9
eyeearn,11,7,0.9,6.470962951134267e-09,8.142666960428662e-09,4.114297927735724,4.156087185320792,0.8888888888888888,0.0898043037877919,9
feces,11,7,0.9,0.00038592936538722967,0.00044474022287358455,53.920302018101886,37.865983880362194,0.1111111111111111,-0.2146965543974926,9
fefeoneth,11,7,0.9,0.0005061388546234569,0.0006148122224393711,17.281085637565184,15.297825739863407,0.6666666666666666,0.05654749811600208,9
feistydogenft,11,7,0.9,1.3986730982133498e-05,1.573663203782674e-05,17.68933804343308,15.903215235266089,0.3333333333333333,-0.04024357257064995,9
fighttomaga,11,7,0.9,0.0013137277422383335,0.0013513460002483782,82.63905741528824,56.23797048485698,0.2222222222222222,-0.1431822647238385,9
firstreply,11,7,0.9,0.0007650377998953475,0.0008607253358483219,59.11847183157275,42.04473269391285,0.2222222222222222,-0.15771530436050032,9
fisttrumppump,11,7,0.9,0.25210053453764353,0.2621979535156922,125.03358497821652,74.19631756817894,0.2222222222222222,-0.12088346475794383,9
floos,11,7,0.9,5.4396417351480034e-05,6.406358613056115e-05,8.792274841530427,8.865875573862327,0.7777777777777778,0.06754747936764577,9
fofar,11,7,0.9,1.4407774318093207e-06,1.463989025379092e-06,32.412314551385954,27.73884040060676,0.3333333333333333,-0.041481385437201305,9
forest,11,7,0.9,0.0011536523453507732,0.0015180112855586107,40.49568835029446,32.34080380654178,0.5555555555555556,0.03075228984533624,9
gamestop,11,7,0.9,3.930862023541778e-05,4.7021337509705353e-05,19.244497870113637,16.839914725030745,0.5555555555555556,0.01349819828628137,9
gameswift,11,7,0.9,0.016112115390451844,0.017033980930442234,33.67914196262708,28.190826606305986,0.1111111111111111,-0.09512172596770985,9
gdog,11,7,0.9,1.5474856687462512e-07,1.9572608611678079e-07,5.888246175297564,6.083596555761344,0.7777777777777778,0.055454085456956376,9
gikocat,11,7,0.9,1.6394991465282855,1.666665679061136,117.90875947392311,72.30128531788792,0.1111111111111111,-0.14843272077039285,9
ginnanthecat,11,7,0.9,1.1115978345888624e-07,1.1926579648748486e-07,54.88435161891175,42.40293793772737,0.1111111111111111,-0.1510584150364496,9
gme,11,7,0.9,0.0003461118661976842,0.000446109566335124,15.50623304036608,13.618380902804434,0.5555555555555556,-0.010539896592369738,9
groyper,11,7,0.9,0.0019496452385349779,0.002073031747877801,27.214344033770317,23.513581675129494,0.1111111111111111,-0.11510845521821429,9
guacamole,11,7,0.9,5.56857788058736e-09,6.911450360082067e-09,23.962883614468755,22.123665626594164,0.3333333333333333,0.1296296296296296,9
gummy,11,7,0.9,0.00043755550368209685,0.00047775317837810014,15.510748039579852,14.14885471232028,0.0,-0.0901503316163995,9
habibisol,11,7,0.9,0.00044991827867137287,0.0005732455929121376,39.018957106411136,35.610903580429124,0.6666666666666666,0.190618955454909,9
hami,11,7,0.9,0.0002870922780968469,0.0003318128231516441,21.27445558721727,18.627926593252994,0.5555555555555556,0.048344866597187806,9
hana,11,7,0.9,1.5172037568766054e-05,1.680508533952827e-05,26.04628718803142,22.12775495421284,0.3333333333333333,-0.05759346570369184,9
harrypottertrumphomersimpson777inu,11,7,0.9,6.784635705048796e-05,7.836433852769371e-05,17.28316415173203,15.427465759356728,0.4444444444444444,0.015395385798181373,9
hawk2,11,7,0.9,0.0011638325315305302,0.0014872787426457423,445.76133000971174,123.8044590768429,0.2222222222222222,-0.09977351497675713,9
hege,11,7,0.9,0.007397210139091113,0.007505760298346961,50.05348559634846,39.5718971683906,0.1111111111111111,-0.11700924290336043,9
hehecat,11,7,0.9,0.0023657862262443465,0.002607142210247606,46.861041930675675,36.51260008128978,0.0,-0.11662439299063945,9
hemule,11,7,0.9,0.00018918228001097302,0.00021691252087383428,8.032378047904439,7.709198848600737,0.5555555555555556,0.043789770797088665,9
historyofpepe,11,7,0.9,0.00010295865244463017,0.00012418565897643352,14.783702026726338,13.323293608328676,0.4444444444444444,0.028627526329841287,9
honk,11,7,0.9,0.0001908510057272296,0.00020598372237554366,15.098123526259071,13.84831795041445,0.2222222222222222,-0.05374372220491356,9
hund,11,7,0.9,0.0026476592487091094,0.0026783596085752075,38.84460092632841,32.36331451773447,0.2222222222222222,-0.04845067796760591,9
iiiilovvvyouuuu,11,7,0.9,0.0007332115403566277,0.0008406163687452294,52.27684574668725,39.848075533538285,0.3333333333333333,-0.10967974242135835,9
illuminaticoin,11,7,0.9,8.697871073259515e-08,9.765527068036659e-08,9.969120830969073,9.355227364644511,0.3333333333333333,-0.01424787146475387,9
inferno2,11,7,0.9,1.336984534346724e-06,1.5500836909417572e-06,457.25298553943077,125.33283300442726,0.6666666666666666,0.2777813662202203,9
iq50,11,7,0.9,2.901873793724305e-07,3.233485851853337e-07,10.00090049081191,9.411343332783224,0.4444444444444444,-0.008389548867995485,9
jeoboden,11,7,0.9,0.0014523943930613162,0.001992148639941438,48.4801169168627,43.146949413272374,0.4444444444444444,0.28085856738906134,9
jesuscoin,11,7,0.9,7.124166041017389e-09,8.783417360770464e-09,13.562587366353826,12.284832567206923,0.4444444444444444,0.07248677248677249,9
k9financedao,11,7,0.9,2.0312928445286367e-07,2.516767116222245e-07,6.149982621156822,6.448363939119667,0.6666666666666666,0.04153421649989426,9
katanainu,11,7,0.9,6.0749926892845256e-05,6.971193352255117e-05,21.229981774972906,18.35375140939778,0.0,-0.114281399030585,9
kekistan,11,7,0.9,3.8371118116774746e-06,3.867457330259489e-06,71.84042593729927,52.32567073630855,0.1111111111111111,-0.12913117132816895,9
kiboshib,11,7,0.9,3.6045924118023455e-06,3.914132844167307e-06,53.73659121342125,40.87881650088648,0.0,-0.18084967540888983,9
kimbo,11,7,0.9,1.3508045428563973e-05,1.6027706069092158e-05,25.902926835252455,21.87414389861193,0.2222222222222222,-0.043711441891031905,9
kittenhaimer,11,7,0.9,0.030359021146251355,0.031247769354097666,32.85071601121152,27.692958017380644,0.4444444444444444,0.006381735230836996,9
koalaai,11,7,0.9,3.4988482702694686e-07,3.8859993549719564e-07,30.213983609802508,25.428029226106652,0.3333333333333333,-0.026334719619910726,9
komainu,11,7,0.9,0.02501077208160597,0.02514157708481411,64.78601810929297,48.63695158201581,0.1111111111111111,-0.14696519727178356,9
leash,11,7,0.9,24.409503846064215,27.91210593299553,12.2523484991698,11.355927028225803,0.3333333333333333,-0.019552410760314214,9
lethimcook,11,7,0.9,0.0005448735619372402,0.0006046365707483496,31.271148703710033,26.444275329201417,0.5555555555555556,0.03745503128003022,9
lilyscoin,11,7,0.9,0.021562311362217982,0.021890439856929688,116.53661378880768,70.46704430742258,0.0,-0.20035029845258479,9
literallyme,11,7,0.9,4.015111370017386e-05,5.2235248404855025e-05,34.85711070308074,26.370495343948345,0.5555555555555556,0.0029410669560348485,9
littlemanyu,11,7,0.9,0.00017177064050560154,0.00022077280847915184,24.12726183383345,19.895576949678922,0.5555555555555556,-0.006229143646928176,9
lmeow2,11,7,0.9,0.004664008345947336,0.004868994659552392,33.17819062311999,28.10883602659844,0.1111111111111111,-0.06302489102739378,9
loafcat,11,7,0.9,1.4261164061460834e-05,1.513581019089538e-05,54.548328172164815,41.75665175320813,0.3333333333333333,-0.04804039474595545,9
lovelyinufinance,11,7,0.9,0.00011000933588511593,0.00014442235668926597,6.7018354912419555,7.027151353149463,0.4444444444444444,0.04793428535340854,9
luci,11,7,0.9,0.0001404649526606422,0.00016262952925318836,21.85885986952042,20.273870980901638,0.5555555555555556,0.05675383153711057,9
mad2,11,7,0.9,1.1766312859766193e-05,1.1854724538208554e-05,101.11976043645079,66.4499912352553,0.3333333333333333,-0.04659757490785194,9
magahat,11,7,0.9,3.682588173147245e-05,3.7779170873722315e-05,148.95600249224108,81.90893389199975,0.0,-0.16282843208086759,9
majorfrog,11,7,0.9,0.005839606880472388,0.006650108442330617,13.756789107502087,14.003362124550678,0.8888888888888888,0.08819396414172236,9
mars2,11,7,0.9,1.1006678679029377e-06,1.145922922009668e-06,23.45947312909701,20.782362490841752,0.2222222222222222,-0.07644717137239931,9
mellowman,11,7,0.9,0.002754190245837654,0.0030210436111413486,17.940403841256014,16.37168153345651,0.7777777777777778,0.1084555977769981,9
memesai,11,7,0.9,0.012523437909550439,0.012570902493153017,175.1830244742468,91.30581733386158,0.0,-0.23428345204888285,9
metamonopoly,11,7,0.9,0.0003666744201834218,0.00046442907678960233,10.58967340513141,9.919043296367864,0.6666666666666666,0.04488758982602517,9
miladywifhat,11,7,0.9,1.2614338474389174e-07,1.4917911378044046e-07,7.067546628756478,7.0746399914398195,0.7777777777777778,0.07444710700765736,9
mongcoin,11,7,0.9,3.0995964044681534e-10,3.0995964044681534e-10,3.0995964044681537,3.0522920373464246,0.0,0.0,9
monkeyhaircut,11,7,0.9,0.00033899156375358615,0.00034442926129376103,55.753367410730235,42.5569834133946,0.0,-0.2032111625002475,9
moodeng2,11,7,0.9,3.1029396008348716e-05,3.184878136267757e-05,39.391934827993936,32.52698516552469,0.2222222222222222,-0.023210743688574755,9
nailong,11,7,0.9,0.0018618347400133112,0.0019597786034314764,96.44181965233633,62.8956086353865,0.0,-0.28159078343677174,9
nasdaq420,11,7,0.9,0.0015246545063322561,0.0019876591909761027,39.872455786591324,27.553987816829984,0.3333333333333333,-0.0984253886647443,9
neiro,11,7,0.9,0.0006349078215456788,0.000659968448671983,29.29111659122516,25.197593785466466,0.2222222222222222,-0.12026938054842302,9
neiro2,11,7,0.9,0.0006313303176500487,0.0006972161333747635,38.089851867424215,30.786968994888902,0.1111111111111111,-0.11115822382072249,9
newbornhaggispygmyhippo,11,7,0.9,0.00012038625768550691,0.00012475665463215549,52.14465407803386,40.53547258208834,0.0,-0.1251525625164477,9
