seed,sheet_name,variant,mae,rmse,mape,directional_accuracy,roi_proxy
17,taoinu,V2,0.0016901048985145108,0.0016998017531706093,63.342156954577355,0.29411764705882354,-0.03177001731196166
17,taoinu,V3,415.99948856807885,422.4897386942051,15388086.868542232,0.29411764705882354,-0.03177001731196166
17,tateterminal,V0,0.025035822580748015,0.02503623238722691,2942.342716213486,0.11764705882352941,-0.10784953052443577
17,tateterminal,V1,0.04257649310429695,0.04742601260830016,4922.51219223279,0.8823529411764706,0.10784953052443577
17,tateterminal,V2,0.0007381569774756086,0.0007590994600984306,88.64560625117306,0.11764705882352941,-0.10784953052443577
17,tateterminal,V3,320.7431780290047,749.5801232501917,36220647.48387547,0.11764705882352941,-0.10784953052443577
17,tehepikduck,V0,0.03177620928521495,0.031788871823586806,412.1376072130239,0.47058823529411764,-0.010999664145761024
17,tehepikduck,V1,0.05699203322160881,0.06357199702581529,738.0156024228557,0.35294117647058826,-0.03891077951545183
17,tehepikduck,V2,0.003685613986506648,0.003917908650850859,49.245055476637596,0.47058823529411764,-0.010999664145761024
17,tehepikduck,V3,6836.693406223013,7105.643404702715,88867054.62417804,0.47058823529411764,-0.010999664145761024
17,terminus2,V0,0.13108276397368648,0.13356126268351062,171.71837006925315,0.11764705882352941,-0.16048363614307948
17,terminus2,V1,0.06702347903940954,0.07018572399793753,90.19377975313476,0.17647058823529413,-0.11625883770119473
17,terminus2,V2,0.08436189289173461,0.09257443644189227,104.01956557643229,0.11764705882352941,-0.16048363614307948
17,terminus2,V3,13933.839112499587,16506.10465964701,15699030.359454883,0.11764705882352941,-0.16048363614307948
17,terminus3,V0,0.02277476603677486,0.02277476603692195,5079046.011348294,0.29411764705882354,-0.07521302324108159
